Number,Title,Yardage,Description,TSS,Duration
7,Triathlon Swim Series - Endurance Build #7,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 4x100 Swim in 1:11 (Z2) on 1:25 3x100 Swim in 1:10 (CS) on 1:25 3x100 Swim in 1:07 (5%) on 1:25 2x100 Swim in 1:03 (10%) on 1:25 3x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy - Take 10s 100 Choice",50,3000
7,Triathlon Swim Series - Endurance Build #7,2700,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 4x100 Swim in 1:11 (Z2) on 1:25 4x100 Swim in 1:10 (CS) on 1:25 3x100 Swim in 1:07 (5%) on 1:25 2x100 Swim in 1:03 (10%) on 1:25 3x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy - Take 10s 100 Choice",54,3240
7,Triathlon Swim Series - Endurance Build #7,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 5x100 Swim in 1:11 (Z2) on 1:25 4x100 Swim in 1:10 (CS) on 1:25 3x100 Swim in 1:07 (5%) on 1:25 2x100 Swim in 1:03 (10%) on 1:25 3x50 Swim in :33 (5%) on :50 Cool Down 3x25 Press Your Buoy - Take 10s 100 Choice",60,3600
7,Triathlon Swim Series - Endurance Build #7,3200,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 5x100 Swim in 1:11 (Z2) on 1:25 4x100 Swim in 1:10 (CS) on 1:25 4x100 Swim in 1:07 (5%) on 1:25 3x100 Swim in 1:03 (10%) on 1:25 4x50 Swim in :33 (5%) on :50 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",64,3840
7,Triathlon Swim Series - Endurance Build #7,3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:11 (Z2) on 1:25 5x100 Swim in 1:10 (CS) on 1:25 4x100 Swim in 1:07 (5%) on 1:25 3x100 Swim in 1:03 (10%) on 1:25 4x50 Swim in :33 (5%) on :50 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",70,4200
7,Triathlon Swim Series - Endurance Build #7,3600.0,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY - 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:11 (Z2) on 1:25 5x100 Swim in 1:10 (CS) on 1:25 4x100 Swim in 1:07 (5%) on 1:25 3x100 Swim in 1:03 (10%) on 1:25 4x50 Swim in :33 (5%) on :50 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",72,4320
8,Triathlon Swim Series - Endurance Build #8,2000,"Warm Up 600 as: - 200 Swim @50-70% - 2x25 Kick - Take 5s - 2x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 3x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 3x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 1x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 3x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 3x50 Swim in :32 (10%) on :50 Cool Down 2x25 Catch Up Drill - Take 5s 100 Choice",40,2400
8,Triathlon Swim Series - Endurance Build #8,2200,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 3x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 1x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 4x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 4x50 Swim in :32 (10%) on :50 Cool Down 3x25 Catch Up Drill - Take 5s 100 Choice",44,2640
8,Triathlon Swim Series - Endurance Build #8,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 4x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 4x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 1x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 4x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 4x50 Swim in :32 (10%) on :50 Cool Down 3x25 Catch Up Drill - Take 5s 100 Choice",50,3000
8,Triathlon Swim Series - Endurance Build #8,2700,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 4x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 5x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 5x50 Swim in :32 (10%) on :50 Cool Down 3x25 Catch Up Drill - Take 5s 100 Choice",54,3240
8,Triathlon Swim Series - Endurance Build #8,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 3x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 4x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 5x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 5x50 Swim in :32 (10%) on :50 Cool Down 3x25 Catch Up Drill - Take 5s 100 Choice",60,3600
8,Triathlon Swim Series - Endurance Build #8,3200,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 5x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 5x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 5x50 Swim in :32 (10%) on :50 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",64,3840
8,Triathlon Swim Series - Endurance Build #8,3500.0,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 4x25 Pull, descend 1-3, 4 EASY - 200 Swim @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 Backstroke / 25 Swim Pre-Set 5x100 - Take 10-15s, as: - 25@90%, 50@80%, 25@70% Main Set 2x400 Swim in 4:45-4:50 (Z2) - Take 20s 100 EASY Pull 6x100 Swim on 1:25, as: - ODDS: in 1:10 (CS) - EVENS: in 1:14 (Z1) 100 EASY Pull 6x50 Swim in :32 (10%) on :50 Cool Down 4x25 Catch Up Drill - Take 5s 100 Choice",70,4200
9,Triathlon Swim Series - Open Water Skills #1,2000,"Warm Up 600 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 4x25 Press Your Buoy Drill – Take 5–10s 4x25 TARZAN Swim – Take 5–10s Pre-Set 2x50 Swim as 25 HIGH Turnover, 25 Steady 2x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 1x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 1x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 2x25 Press Your Buoy Drill – Take 5–10s 2x25 TARZAN Swim – Take 5–10s 100 Choice",40,2400
9,Triathlon Swim Series - Open Water Skills #1,2200,"Warm Up 600 as: - 300 Swim @50–70% - 5x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 5x25 Press Your Buoy Drill – Take 5–10s 5x25 TARZAN Swim – Take 5–10s Pre-Set 2x50 Swim as 25 HIGH Turnover, 25 Steady 2x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 1x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 1x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 2x25 Press Your Buoy Drill – Take 5–10s 2x25 TARZAN Swim – Take 5–10s 100 Choice",44,2640
9,Triathlon Swim Series - Open Water Skills #1,2500,"Warm Up 600 as: - 300 Swim @50–70% - 5x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 5x25 Press Your Buoy Drill – Take 5–10s 5x25 TARZAN Swim – Take 5–10s Pre-Set 3x50 Swim as 25 HIGH Turnover, 25 Steady 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 1x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 1x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",50,3000
9,Triathlon Swim Series - Open Water Skills #1,2700,"Warm Up 600 as: - 300 Swim @50–70% - 6x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 6x25 Press Your Buoy Drill – Take 5–10s 6x25 TARZAN Swim – Take 5–10s Pre-Set 3x50 Swim as 25 HIGH Turnover, 25 Steady 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 1x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 1x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",54,3240
9,Triathlon Swim Series - Open Water Skills #1,3000,"Warm Up 600 as: - 300 Swim @50–70% - 6x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 6x25 Press Your Buoy Drill – Take 5–10s 6x25 TARZAN Swim – Take 5–10s Pre-Set 3x50 Swim as 25 HIGH Turnover, 25 Steady 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 2x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 2x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",60,3600
9,Triathlon Swim Series - Open Water Skills #1,3200,"Warm Up 600 as: - 300 Swim @50–70% - 7x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 7x25 Press Your Buoy Drill – Take 5–10s 7x25 TARZAN Swim – Take 5–10s Pre-Set 3x50 Swim as 25 HIGH Turnover, 25 Steady 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 2x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 2x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",64,3840
9,Triathlon Swim Series - Open Water Skills #1,3500,"Warm Up 600 as: - 300 Swim @50–70% - 7x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 7x25 Press Your Buoy Drill – Take 5–10s 7x25 TARZAN Swim – Take 5–10s Pre-Set 4x50 Swim as 25 HIGH Turnover, 25 Steady 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 2x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 2x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 4x25 Press Your Buoy Drill – Take 5–10s 4x25 TARZAN Swim – Take 5–10s 100 Choice",70,4200
9,Triathlon Swim Series - Open Water Skills #1,3900.0,"Warm Up 600 as: - 300 Swim @50–70% - 8x25 Kick – Take 5s - 100 Pull @60–70% Drill Set 8x25 Press Your Buoy Drill – Take 5–10s 8x25 TARZAN Swim – Take 5–10s Pre-Set 4x50 Swim as 25 HIGH Turnover, 25 Steady 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set Two Times Through... - 2x400 in 4:45–4:50 (Z2), sight in the middle of each length – Take 15s - 2x100 @HIGH uptempo, with no walls* – Take 10s - 100 EASY reset Cool Down 4x25 Press Your Buoy Drill – Take 5–10s 4x25 TARZAN Swim – Take 5–10s 100 Choice",78,4680
10,Triathlon Swim Series - Open Water Skills #2,2000,"Warm Up 700 as: - 300 Swim @50–70% - 2x25 Kick – Take 5s - 200 Pull @60–70% - 2x25 FAST Paddles – Take 5–10s Drill Set 3x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 5x25 TARZAN Swim – Take 5–10s 2x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 3x100 Swim with NO walls – Take 20s Cool Down 2x25 Press Your Buoy Drill – Take 5–10s 2x25 TARZAN Swim – Take 5–10s 100 Choice",40,2400
10,Triathlon Swim Series - Open Water Skills #2,2200,"Warm Up 700 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 200 Pull @60–70% - 3x25 FAST Paddles – Take 5–10s Drill Set 4x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 5x25 TARZAN Swim – Take 5–10s 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 3x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 4x100 Swim with NO walls – Take 20s Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",44,2640
10,Triathlon Swim Series - Open Water Skills #2,2500,"Warm Up 700 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 200 Pull @60–70% - 3x25 FAST Paddles – Take 5–10s Drill Set 4x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 6x25 TARZAN Swim – Take 5–10s 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 3x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 4x100 Swim with NO walls – Take 20s Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",50,3000
10,Triathlon Swim Series - Open Water Skills #2,2700,"Warm Up 700 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 200 Pull @60–70% - 3x25 FAST Paddles – Take 5–10s Drill Set 5x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 6x25 TARZAN Swim – Take 5–10s 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 3x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 5x100 Swim with NO walls – Take 20s Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",54,3240
10,Triathlon Swim Series - Open Water Skills #2,3000,"Warm Up 700 as: - 300 Swim @50–70% - 3x25 Kick – Take 5s - 200 Pull @60–70% - 3x25 FAST Paddles – Take 5–10s Drill Set 5x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 7x25 TARZAN Swim – Take 5–10s 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 3x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 5x100 Swim with NO walls – Take 20s Cool Down 3x25 Press Your Buoy Drill – Take 5–10s 3x25 TARZAN Swim – Take 5–10s 100 Choice",60,3600
10,Triathlon Swim Series - Open Water Skills #2,3200,"Warm Up 700 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 200 Pull @60–70% - 4x25 FAST Paddles – Take 5–10s Drill Set 5x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 7x25 TARZAN Swim – Take 5–10s 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 4x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 5x100 Swim with NO walls – Take 20s Cool Down 4x25 Press Your Buoy Drill – Take 5–10s 4x25 TARZAN Swim – Take 5–10s 100 Choice",64,3840
10,Triathlon Swim Series - Open Water Skills #2,3500.0,"Warm Up 700 as: - 300 Swim @50–70% - 4x25 Kick – Take 5s - 200 Pull @60–70% - 4x25 FAST Paddles – Take 5–10s Drill Set 6x50 Swim @80% – sight every 6 strokes – Take 10–15s Pre-Set 8x25 TARZAN Swim – Take 5–10s 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 4x300 – Take 15s, as: - 100 as 2x(25 Over-Kick/25 Limit Kick) - 100 @70%, sight every 6 strokes - 100 focused on a HIGH turnover 6x100 Swim with NO walls – Take 20s Cool Down 4x25 Press Your Buoy Drill – Take 5–10s 4x25 TARZAN Swim – Take 5–10s 100 Choice",70,4200
11,Triathlon Swim Series - Open Water Skills #3,2000,"Warm Up 600 as: - 200 Swim @50-70% - 2x25 Kick - Take 5s - 200 Pull @60-70% - 2x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 5x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 2x25 TARZAN Swim - Take 5-10s 3x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 1x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 6x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 1x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 2x25 Single-Arm Drill - Take 5-10s 100 Choice",40,2400
11,Triathlon Swim Series - Open Water Skills #3,2200,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 5x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 1x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 6x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 1x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",44,2640
11,Triathlon Swim Series - Open Water Skills #3,2500,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 6x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 4x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 1x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 7x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 1x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",50,3000
11,Triathlon Swim Series - Open Water Skills #3,2700,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 6x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 5x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 8x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",54,3240
11,Triathlon Swim Series - Open Water Skills #3,3000,"Warm Up 600 as: - 200 Swim @50-70% - 3x25 Kick - Take 5s - 200 Pull @60-70% - 3x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 7x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 3x25 TARZAN Swim - Take 5-10s 5x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 9x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 3x25 Single-Arm Drill - Take 5-10s 100 Choice",60,3600
11,Triathlon Swim Series - Open Water Skills #3,3200,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 200 Pull @60-70% - 4x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 7x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 4x25 TARZAN Swim - Take 5-10s 5x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 9x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 4x25 Single-Arm Drill - Take 5-10s 100 Choice",64,3840
11,Triathlon Swim Series - Open Water Skills #3,3500.0,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 200 Pull @60-70% - 4x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 8x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 4x25 TARZAN Swim - Take 5-10s 6x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 10x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 4x25 Single-Arm Drill - Take 5-10s 100 Choice",70,4200
12,Triathlon Swim Series - Open Water Skills #4,2000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5s - 2x25 FAST - Take 10s Drill Set 4x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 5x50 Swim in :35 (CS) on :50 Main Set 1x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 2x25 Finger Tip Drag 100 Choice",40,2400
12,Triathlon Swim Series - Open Water Skills #4,2200,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5s - 2x25 FAST - Take 10s Drill Set 4x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 5x50 Swim in :35 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 2x25 Finger Tip Drag 100 Choice",44,2640
12,Triathlon Swim Series - Open Water Skills #4,2500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 2x25 Kick - Take 5s - 2x25 FAST - Take 10s Drill Set 5x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 6x50 Swim in :35 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 2x25 Finger Tip Drag 100 Choice",50,3000
12,Triathlon Swim Series - Open Water Skills #4,2700,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 5x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 7x50 Swim in :35 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",54,3240
12,Triathlon Swim Series - Open Water Skills #4,3000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 7x50 Swim in :35 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",60,3600
12,Triathlon Swim Series - Open Water Skills #4,3200,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 3x25 Kick - Take 5s - 3x25 FAST - Take 10s Drill Set 6x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 8x50 Swim in :35 (CS) on :50 Main Set 2x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 3x25 Finger Tip Drag 100 Choice",64,3840
