Number,Title,Yardage,Description,TSS,Duration
9,Open Water Skills #3 - [WKT #9*],3500,"Warm Up 600 as: - 200 Swim @50-70% - 4x25 Kick - Take 5s - 200 Pull @60-70% - 4x25 Swim w/ FAST Starts, easy to the wall - Take 5-10s Drill Set 8x50 as 25 Single-Arm Drill / 25 Swim focusing on a strong Catch and Pull - Take 10-15s Pre-Set 4x25 TARZAN Swim - Take 5-10s 6x50 Swim as 25 OVER-Kick, 25 Limit Kick Main Set 2x400 Pull/Paddles @80%, focusing on a strong Catch and Pull - Take 20s 10x50 Swim as 25 HARD!!! / 25 @80% - Take 15s 2x300 Pull @80% w/ no walls, and sighting twice per 25 - Take 15s Cool Down 4x25 Single-Arm Drill - Take 5-10s 100 Choice",70,4266
10,Endurance Build #4,2000,Warm Up 700 as: - 200 @50-70% - 200 Pull @70% - 4x50 Swim in :53 (CS) on 1:05 - 4x25 FAST - Take 10s Drill Set 6x(25 Front Scull / 25 Swim) - Take 10s Pre-Set 600 Swim as 25H / 25E Main Set 4x200 Pull/Paddles @70-80% - Take 20s 8x50 BAND - Take 15s 5x100 Pull @80-90% - Take 20s Cool Down 200 Swim br 3/5/3/7,40,2438
10,Endurance Build #4,2500,Warm Up 700 as: - 200 @50-70% - 200 Pull @70% - 4x50 Swim in :53 (CS) on 1:05 - 4x25 FAST - Take 10s Drill Set 6x(25 Front Scull / 25 Swim) - Take 10s Pre-Set 600 Swim as 25H / 25E Main Set 4x200 Pull/Paddles @70-80% - Take 20s 8x50 BAND - Take 15s 5x100 Pull @80-90% - Take 20s Cool Down 200 Swim br 3/5/3/7,50,3047
10,Endurance Build #4,3000,Warm Up 700 as: - 200 @50-70% - 200 Pull @70% - 4x50 Swim in :53 (CS) on 1:05 - 4x25 FAST - Take 10s Drill Set 6x(25 Front Scull / 25 Swim) - Take 10s Pre-Set 600 Swim as 25H / 25E Main Set 4x200 Pull/Paddles @70-80% - Take 20s 8x50 BAND - Take 15s 5x100 Pull @80-90% - Take 20s Cool Down 200 Swim br 3/5/3/7,60,3656
10,Endurance Build #4,3499,Warm Up 700 as: - 200 @50-70% - 200 Pull @70% - 4x50 Swim in :53 (CS) on 1:05 - 4x25 FAST - Take 10s Drill Set 6x(25 Front Scull / 25 Swim) - Take 10s Pre-Set 600 Swim as 25H / 25E Main Set 4x200 Pull/Paddles @70-80% - Take 20s 8x50 BAND - Take 15s 5x100 Pull @80-90% - Take 20s Cool Down 200 Swim br 3/5/3/7,69,4265
10,Endurance Build #4,3500,Warm Up 700 as: - 200 @50-70% - 200 Pull @70% - 4x50 Swim in :53 (CS) on 1:05 - 4x25 FAST - Take 10s Drill Set 6x(25 Front Scull / 25 Swim) - Take 10s Pre-Set 600 Swim as 25H / 25E Main Set 4x200 Pull/Paddles @70-80% - Take 20s 8x50 BAND - Take 15s 5x100 Pull @80-90% - Take 20s Cool Down 200 Swim br 3/5/3/7,70,4266
11,Speed and Power #4,2000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :50 100 EASY Pull 5x100 Swim on 2:00, as: - #1 in 1:48 (Z2) - #2 in 1:46 (CS) - #3 in 1:41 (5%) - #4 in 1:48 (Z2) - #5 in 1:35 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",40,2438
11,Speed and Power #4,2500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :50 100 EASY Pull 5x100 Swim on 2:00, as: - #1 in 1:48 (Z2) - #2 in 1:46 (CS) - #3 in 1:41 (5%) - #4 in 1:48 (Z2) - #5 in 1:35 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",50,3047
11,Speed and Power #4,3000,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :50 100 EASY Pull 5x100 Swim on 2:00, as: - #1 in 1:48 (Z2) - #2 in 1:46 (CS) - #3 in 1:41 (5%) - #4 in 1:48 (Z2) - #5 in 1:35 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",60,3656
11,Speed and Power #4,3499,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :50 100 EASY Pull 5x100 Swim on 2:00, as: - #1 in 1:48 (Z2) - #2 in 1:46 (CS) - #3 in 1:41 (5%) - #4 in 1:48 (Z2) - #5 in 1:35 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",69,4265
11,Speed and Power #4,3500,"Warm Up 700 as: - 200 Swim @50-60% - 200 Pull @60-70% - 4x25 Kick - Take 5s - 200 Swim @70% Drill Set 6x(25 FIST Drill / 25 Swim) - Take 10s Pre-Set 6x(25 Swim w/ OVER-Kick / 25 Swim limit kick) - Take 10s 6x(25 Press Your Buoy Drill / 25 Swim) - Take 10s Main Set 12x50 Swim in :34 (10%) on :50 100 EASY Pull 5x100 Swim on 2:00, as: - #1 in 1:48 (Z2) - #2 in 1:46 (CS) - #3 in 1:41 (5%) - #4 in 1:48 (Z2) - #5 in 1:35 (10%) 100 EASY Pull 2x200 Paddles @80% - Take 15s Cool Down 4x25 FIST Drill 100 Choice",70,4266
12,Open Water Skills #4,2000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :53 (CS) on 1:05 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",40,2438
12,Open Water Skills #4,2500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :53 (CS) on 1:05 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",50,3047
12,Open Water Skills #4,3000,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :53 (CS) on 1:05 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",60,3656
12,Open Water Skills #4,3500,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :53 (CS) on 1:05 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",70,4266
12,Open Water Skills #4,4100,"Warm Up 600 as: - 200 Swim @50-70% - 200 Pull @70% - 4x25 Kick - Take 5s - 4x25 FAST - Take 10s Drill Set 8x50 - Take 10s, as: - ODDS: 25 Finger Tip Drag / 25 Swim - EVENS: 25 HIGH Turnover / 25 Swim Pre-Set 10x50 Swim in :53 (CS) on 1:05 Main Set 3x800 - Take 30-45s, as: - 400 @70-80% - 300 @80%, sight each 25 - 100 @80-90% Cool Down 4x25 Finger Tip Drag 100 Choice",82,4997
13,Endurance Build #5,2000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim as 12.5H / 12.5E 200 Pull @70% 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 6x100 as 25 Single Arm Drill, 75 Swim - Take 15s 4x200 Swim in 3:35–3:38 (Z2) on 3:50 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",40,2438
13,Endurance Build #5,2500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim as 12.5H / 12.5E 200 Pull @70% 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 6x100 as 25 Single Arm Drill, 75 Swim - Take 15s 4x200 Swim in 3:35–3:38 (Z2) on 3:50 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",50,3047
13,Endurance Build #5,3000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim as 12.5H / 12.5E 200 Pull @70% 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 6x100 as 25 Single Arm Drill, 75 Swim - Take 15s 4x200 Swim in 3:35–3:38 (Z2) on 3:50 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",60,3656
13,Endurance Build #5,3499,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim as 12.5H / 12.5E 200 Pull @70% 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 6x100 as 25 Single Arm Drill, 75 Swim - Take 15s 4x200 Swim in 3:35–3:38 (Z2) on 3:50 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",69,4265
13,Endurance Build #5,3500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim as 12.5H / 12.5E 200 Pull @70% 4x25 Press Your Buoy Drill Drill Set 8x50 - Take 10s, as: - ODDS: 25 Catch Up Drill / 25 Swim - EVENS: 25 6-Kick Switch Drill / 25 Swim Pre-Set 600 Swim as 50H / 25E Main Set 6x100 as 25 Single Arm Drill, 75 Swim - Take 15s 4x200 Swim in 3:35–3:38 (Z2) on 3:50 4x50 Swim w/ Fins @50-70% - Take 10s Cool Down 100 EASY Backstroke 100 EASY Swim",70,4266
14,Speed and Power #5,2000,"Warm Up 200 Swim @50-70% 200 Pull @70% 8x25 Swim, descend 1-4, 5-8 - Take 5-10s 6x50 Swim in :38 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :53 (CS) on 1:05 Main Set 4x50 Swim in :48 (10%) on 1:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40 100 EASY 4x100 Swim on 2:00 as: - ODDS: in 1:35 (10%) - EVENS: in 1:46 (CS) 100 EASY 8x25 in :24 (10%) on :35 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",40,2438
14,Speed and Power #5,2500,"Warm Up 200 Swim @50-70% 200 Pull @70% 8x25 Swim, descend 1-4, 5-8 - Take 5-10s 6x50 Swim in :38 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :53 (CS) on 1:05 Main Set 4x50 Swim in :48 (10%) on 1:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40 100 EASY 4x100 Swim on 2:00 as: - ODDS: in 1:35 (10%) - EVENS: in 1:46 (CS) 100 EASY 8x25 in :24 (10%) on :35 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",50,3047
14,Speed and Power #5,3000,"Warm Up 200 Swim @50-70% 200 Pull @70% 8x25 Swim, descend 1-4, 5-8 - Take 5-10s 6x50 Swim in :38 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :53 (CS) on 1:05 Main Set 4x50 Swim in :48 (10%) on 1:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40 100 EASY 4x100 Swim on 2:00 as: - ODDS: in 1:35 (10%) - EVENS: in 1:46 (CS) 100 EASY 8x25 in :24 (10%) on :35 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",60,3656
14,Speed and Power #5,3499,"Warm Up 200 Swim @50-70% 200 Pull @70% 8x25 Swim, descend 1-4, 5-8 - Take 5-10s 6x50 Swim in :38 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :53 (CS) on 1:05 Main Set 4x50 Swim in :48 (10%) on 1:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40 100 EASY 4x100 Swim on 2:00 as: - ODDS: in 1:35 (10%) - EVENS: in 1:46 (CS) 100 EASY 8x25 in :24 (10%) on :35 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",69,4265
14,Speed and Power #5,3500,"Warm Up 200 Swim @50-70% 200 Pull @70% 8x25 Swim, descend 1-4, 5-8 - Take 5-10s 6x50 Swim in :38 (Z2) on :50 Drill Set 8x50 - Take 10s, as: - ODDS: 25 FIST Drill / 25 Swim - EVENS: 25 HORNS Drill / 25 Swim Pre-Set 8x50 Swim in :53 (CS) on 1:05 Main Set 4x50 Swim in :48 (10%) on 1:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40 100 EASY 4x100 Swim on 2:00 as: - ODDS: in 1:35 (10%) - EVENS: in 1:46 (CS) 100 EASY 8x25 in :24 (10%) on :35 Cool Down 50 FIST Drill 50 HORNS Drill 100 EASY Swim",70,4266
15,Open Water Skills #5 - [WKT #15*],2000,"Warm Up 300 Swim @50-70% 200 Pull @70% 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",40,2438
15,Open Water Skills #5 - [WKT #15*],2500,"Warm Up 300 Swim @50-70% 200 Pull @70% 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",50,3047
15,Open Water Skills #5 - [WKT #15*],3000,"Warm Up 300 Swim @50-70% 200 Pull @70% 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",60,3656
15,Open Water Skills #5 - [WKT #15*],3500,"Warm Up 300 Swim @50-70% 200 Pull @70% 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",70,4266
15,Open Water Skills #5 - [WKT #15*],3700,"Warm Up 300 Swim @50-70% 200 Pull @70% 200 Swim, sight every 6 strokes Drill Set 8x50 - Take 10s, as: - ODDS: 25 TARZAN Swim / 25 Swim - EVENS: 50 w/ NO Walls Pre-Set 4x(25 Kick (use buoy as board), 50 Pull) - Take 10s Main Set 6x200 Swim @80%, sight every 6 strokes - Take 15s 3x300 Swim, as: - 200 @70%, sight every 6 strokes - 100 @90% - Take 20s Cool Down 200 Choice",74,4510
16,Endurance Build #6,2000,"Warm Up 200 Swim @50-70% 6x25 Catch Up Drill - Take 5s 4x50 Swim, descend 1-3, 4 EASY - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:19 (CS) on 1:30 Main Set 4x100 Swim in 1:46 (CS) on 2:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40, sight each 25 4x200 Swim on 3:50 as: - ODDS: in 3:31–3:34 (CS) - EVENS: in 3:42–2:45 (Z1) Cool Down 200 EASY Pull",40,2438
16,Endurance Build #6,2500,"Warm Up 200 Swim @50-70% 6x25 Catch Up Drill - Take 5s 4x50 Swim, descend 1-3, 4 EASY - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:19 (CS) on 1:30 Main Set 4x100 Swim in 1:46 (CS) on 2:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40, sight each 25 4x200 Swim on 3:50 as: - ODDS: in 3:31–3:34 (CS) - EVENS: in 3:42–2:45 (Z1) Cool Down 200 EASY Pull",50,3047
16,Endurance Build #6,3000,"Warm Up 200 Swim @50-70% 6x25 Catch Up Drill - Take 5s 4x50 Swim, descend 1-3, 4 EASY - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:19 (CS) on 1:30 Main Set 4x100 Swim in 1:46 (CS) on 2:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40, sight each 25 4x200 Swim on 3:50 as: - ODDS: in 3:31–3:34 (CS) - EVENS: in 3:42–2:45 (Z1) Cool Down 200 EASY Pull",60,3656
16,Endurance Build #6,3499,"Warm Up 200 Swim @50-70% 6x25 Catch Up Drill - Take 5s 4x50 Swim, descend 1-3, 4 EASY - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:19 (CS) on 1:30 Main Set 4x100 Swim in 1:46 (CS) on 2:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40, sight each 25 4x200 Swim on 3:50 as: - ODDS: in 3:31–3:34 (CS) - EVENS: in 3:42–2:45 (Z1) Cool Down 200 EASY Pull",69,4265
16,Endurance Build #6,3500,"Warm Up 200 Swim @50-70% 6x25 Catch Up Drill - Take 5s 4x50 Swim, descend 1-3, 4 EASY - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 25 HORNS / 25 Swim Pre-Set 6x75 Swim in 1:19 (CS) on 1:30 Main Set 4x100 Swim in 1:46 (CS) on 2:00 2x300 Swim in 5:23–5:27 (Z2) on 5:40, sight each 25 4x200 Swim on 3:50 as: - ODDS: in 3:31–3:34 (CS) - EVENS: in 3:42–2:45 (Z1) Cool Down 200 EASY Pull",70,4266
17,Speed and Power #6,2000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5-10s 4x25 Swim FAST - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: = ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) = EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :24 (10%) on :35 12x50 Swim in :50 (5%) on 1:00 3x400 Swim in 7:11–7:16 (Z2) on 7:35 Cool Down 100 Backstroke - STRETCH it out 100 Choice",40,2438
17,Speed and Power #6,2500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5-10s 4x25 Swim FAST - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: = ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) = EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :24 (10%) on :35 12x50 Swim in :50 (5%) on 1:00 3x400 Swim in 7:11–7:16 (Z2) on 7:35 Cool Down 100 Backstroke - STRETCH it out 100 Choice",50,3047
17,Speed and Power #6,3000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5-10s 4x25 Swim FAST - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: = ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) = EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :24 (10%) on :35 12x50 Swim in :50 (5%) on 1:00 3x400 Swim in 7:11–7:16 (Z2) on 7:35 Cool Down 100 Backstroke - STRETCH it out 100 Choice",60,3656
17,Speed and Power #6,3499,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5-10s 4x25 Swim FAST - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: = ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) = EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :24 (10%) on :35 12x50 Swim in :50 (5%) on 1:00 3x400 Swim in 7:11–7:16 (Z2) on 7:35 Cool Down 100 Backstroke - STRETCH it out 100 Choice",69,4265
17,Speed and Power #6,3500,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5-10s 4x25 Swim FAST - Take 10s 200 Pull @70% Drill Set 6x50 - Take 10s, as: = ODDS: 25 Single-arm Drill (Left) / 25 Single-arm Drill (Right) = EVENS: 25 Catch Up Drill / 25 Swim Pre-Set Four Times Through... - 25 Kick HARD (use a buoy as the board) - 50 Pull @80% - Take 15s Main Set 12x25 Swim in :24 (10%) on :35 12x50 Swim in :50 (5%) on 1:00 3x400 Swim in 7:11–7:16 (Z2) on 7:35 Cool Down 100 Backstroke - STRETCH it out 100 Choice",70,4266
18,Open Water Skills #6,2000,"Warm Up 200 Swim @50-70% 3x100 Pull @70% - Take 10s 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:48 (Z2) on 2:00 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :50 (5%) on 1:05 Cool Down 200 Choice",40,2438
18,Open Water Skills #6,2500,"Warm Up 200 Swim @50-70% 3x100 Pull @70% - Take 10s 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:48 (Z2) on 2:00 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :50 (5%) on 1:05 Cool Down 200 Choice",50,3047
18,Open Water Skills #6,3000,"Warm Up 200 Swim @50-70% 3x100 Pull @70% - Take 10s 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:48 (Z2) on 2:00 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :50 (5%) on 1:05 Cool Down 200 Choice",60,3656
18,Open Water Skills #6,3499,"Warm Up 200 Swim @50-70% 3x100 Pull @70% - Take 10s 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:48 (Z2) on 2:00 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :50 (5%) on 1:05 Cool Down 200 Choice",69,4265
18,Open Water Skills #6,3500,"Warm Up 200 Swim @50-70% 3x100 Pull @70% - Take 10s 4x50 Swim, sight once each 25 Drill Set Four Times Through... - 50 Swim, sight every 6 strokes - Take 5s - 50 Swim, br3 - Take 10s Pre-Set 400 Pull as 25 HARD / 25 EASY Main Set 800 Pull @70%, sight once each 25 - Take 30s 4x100 Swim in 1:48 (Z2) on 2:00 400 Pull/Paddles @70% - Take 20s 4x50 Swim in :50 (5%) on 1:05 Cool Down 200 Choice",70,4266
19,Endurance Build #7,2000,"Warm Up 200 Swim @50-70% 4x25 Kick - Take 5s 4x25 Swim, descend 1-3 from steady to HARD, 4 EASY 200 Pull @70% Drill Set 6x50 - Take 10s, as: - ODDS: 25 Press Your Buoy Drill / 25 Swim - EVENS: 6-Kick Switch, focusing on body rotation Pre-Set 500 Pull as 25 HARD / 25 EASY Main Set 6x100 Swim in 1:48 (Z2) on 2:00 5x100 Swim in 1:46 (CS) on 2:00 4x100 Swim in 1:41 (5%) on 2:00 3x100 Swim in 1:35 (10%) on 2:00 4x50 Swim in :50 (5%) on 1:00 Cool Down 4x25 Press Your Buoy - Take 10s 100 Choice",40,2438
